Id,SalePrice,Neighborhood,Condition1,Utilities,LandContour,OverallQual,GarageQual,PoolQC,ProximityToITHub,PublicTransportAccessibility,SchoolProximity,HospitalProximity,AirQuality,NoisePollution,RegulatoryCompliance,LandAcquisitionComplexity,GrLivArea,GarageCars,BedroomAbvGr,FullBath,HalfBath,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Dist_to_Metro,Airport_Proximity,NRI_Investment_Ratio,RERA_Status,City,State,Local_Economy,JobMarket,GreenSpaces,Fence,FireplaceQu,ShoppingProximity,RestaurantProximity,Zoning,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,Functional,KitchenQual,KitchenAbvGr,PavedDrive,Street,Alley,LotShape,LotConfig,LandSlope,LotSize,BldgType,HouseStyle,OverallCond,SwimmingPool,CinemaHallProximity,PubProximity,HighSchoolProximity,IntermediateSchoolProximity,UGCollegeProximity,PGCollegeProximity
548,11642887,Bandra,Adjacent to Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Excellent,No,High,2,3,Good,Low,Compliant,High,2037,3,2,1,1,456,19,17,65,4,27,0.21348962817028935,Non-Compliant,Chennai,Karnataka,Strong,Poor,No,No,Good,1,4,Mixed,2018,2019,Slate,Wood,Vinyl,Stone,22,Excellent,Good,Slab,Fair,Poor,BLQ,ALQ,Good,Yes,Upgraded,Functional,Excellent,2,No,Paved,Paved,Regular,Corner,Severe,6045,Single-family,Ranch,5,Yes,1,4,3,2,1,4
549,13811465,Bandra,2 km from Metro,Tanker-dependent,Flood-prone,DLF,High,Excellent,Yes,High,4,5,Fair,High,Compliant,High,1920,2,5,2,0,518,437,271,232,2,28,0.16891898077072875,Non-Compliant,Bangalore,Delhi,Medium,Fair,Yes,No,Excellent,3,4,Commercial,2012,2010,Slate,Metal,Wood,None,896,Good,Excellent,Poured Concrete,Fair,Good,BLQ,GLQ,Fair,Yes,Standard,Functional,Good,2,Yes,Paved,Paved,Regular,Inside,Severe,14581,Single-family,Two-story,9,No,2,3,1,4,3,3
550,6213945,Bandra,1 km from Metro,24/7,Flood-prone,Tata,High,Good,Yes,Low,1,2,Fair,Low,Compliant,Medium,1145,2,2,1,1,415,299,203,1831,4,11,0.21538789840534794,Compliant,Bangalore,Karnataka,Strong,Poor,Yes,No,Excellent,3,3,Mixed,2010,2004,Slate,Vinyl,Vinyl,None,345,Excellent,Fair,Slab,Good,Good,ALQ,ALQ,Fair,Yes,Upgraded,Functional,Good,1,No,Gravel,Gravel,Regular,Cul-de-sac,Severe,8948,Townhouse,Two-story,4,No,1,1,2,2,1,3
551,9650188,Gurgaon,2 km from Metro,24/7,Flood-prone,Sobha,Medium,Fair,Yes,High,4,2,Good,Low,Non-Compliant,High,2688,2,3,3,1,549,9,178,1,4,27,0.19418807985022105,Non-Compliant,Bangalore,Karnataka,Strong,Poor,No,Yes,Excellent,3,3,Residential,2011,2004,Clay or Tile,Metal,Vinyl,None,891,Good,Good,Slab,Fair,Average,BLQ,GLQ,Fair,Yes,Upgraded,Typical,Good,1,No,Paved,Paved,Irregular,Inside,Gentle,6927,Single-family,Two-story,1,No,1,4,2,1,1,1
552,9359844,Koramangala,2 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Excellent,Yes,Medium,1,4,Poor,Low,Non-Compliant,Low,2725,2,3,2,0,386,285,157,83,4,11,0.28980873766531123,Compliant,Chennai,Maharashtra,Weak,Poor,Yes,No,Good,4,1,Mixed,2007,2000,Asphalt Shingles,Wood,Metal,None,370,Fair,Excellent,Poured Concrete,Good,Good,GLQ,ALQ,Excellent,No,Standard,Functional,Good,2,Yes,Gravel,Gravel,Regular,Corner,Gentle,8044,Townhouse,Ranch,6,Yes,1,4,2,2,4,2
553,8465540,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Tata,Medium,Excellent,Yes,Low,3,3,Good,High,Non-Compliant,High,1696,3,4,1,1,379,130,178,1874,2,16,0.22543847944907608,Non-Compliant,Mumbai,Tamil Nadu,Weak,Good,Yes,No,Excellent,1,1,Mixed,2003,2016,Slate,Metal,Vinyl,None,880,Fair,Excellent,Crawl Space,Excellent,Average,GLQ,GLQ,Excellent,Yes,Standard,Typical,Good,1,No,Gravel,Gravel,Irregular,Inside,Severe,14809,Single-family,Ranch,2,Yes,4,4,4,3,4,4
554,12251856,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Fair,Yes,Low,1,3,Good,Medium,Compliant,High,1474,2,3,3,1,348,89,104,1587,2,11,0.2980655982960636,Non-Compliant,Chennai,Karnataka,Medium,Poor,Yes,No,Excellent,4,3,Commercial,2014,2023,Slate,Metal,Wood,Brick,865,Good,Good,Poured Concrete,Fair,Good,ALQ,GLQ,Fair,No,Standard,Functional,Fair,1,No,Paved,Gravel,Regular,Inside,Severe,6895,Townhouse,Ranch,4,Yes,4,3,4,4,1,4
555,13977699,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,High,Good,No,Low,2,3,Good,Low,Compliant,Medium,1120,1,5,3,1,684,474,143,247,3,15,0.16048822291750675,Compliant,Delhi,Delhi,Weak,Good,Yes,No,Good,4,3,Commercial,2013,2013,Slate,Vinyl,Wood,Stone,302,Excellent,Fair,Poured Concrete,Fair,Average,ALQ,BLQ,Fair,Yes,Standard,Typical,Good,1,No,Gravel,Gravel,Regular,Corner,Gentle,7316,Townhouse,Ranch,1,No,4,3,2,1,3,4
556,11433345,Koramangala,Adjacent to Metro,Tanker-dependent,Flood-prone,Tata,High,Excellent,Yes,High,2,3,Fair,Low,Non-Compliant,High,1558,1,5,2,1,677,478,247,22,1,19,0.30850594313839486,Compliant,Delhi,Karnataka,Strong,Poor,No,No,Fair,3,2,Residential,2018,2011,Asphalt Shingles,Vinyl,Wood,None,340,Excellent,Good,Crawl Space,Fair,Poor,BLQ,ALQ,Fair,No,Standard,Functional,Excellent,1,No,Gravel,Paved,Irregular,Corner,Gentle,7249,Townhouse,Two-story,2,No,3,2,2,1,4,3
557,8235868,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,Local Builder,Medium,Fair,No,Low,2,4,Good,Medium,Compliant,Low,1084,2,2,3,1,428,156,32,1052,1,22,0.24353303305479784,Non-Compliant,Delhi,Tamil Nadu,Weak,Fair,Yes,Yes,Fair,3,3,Residential,2019,2000,Clay or Tile,Vinyl,Vinyl,Brick,884,Excellent,Excellent,Crawl Space,Good,Poor,BLQ,ALQ,Good,No,Upgraded,Typical,Good,1,Yes,Gravel,Paved,Irregular,Corner,Gentle,7105,Townhouse,Two-story,8,Yes,1,1,4,2,2,1
558,10664356,Anna Nagar,2 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Excellent,No,Low,1,3,Poor,Medium,Non-Compliant,Low,1371,3,4,3,0,954,169,69,1438,3,22,0.481842368821792,Compliant,Chennai,Tamil Nadu,Strong,Good,No,Yes,Excellent,3,1,Residential,2020,2023,Asphalt Shingles,Vinyl,Wood,Brick,228,Good,Excellent,Slab,Good,Good,ALQ,BLQ,Fair,Yes,Standard,Typical,Excellent,2,Yes,Gravel,Paved,Irregular,Inside,Severe,9390,Townhouse,Ranch,9,Yes,3,4,2,4,4,1
559,12990444,Gurgaon,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,Low,Good,Yes,Medium,3,3,Fair,High,Non-Compliant,High,1772,3,4,3,1,428,497,338,1906,4,11,0.3852385914578056,Compliant,Mumbai,Karnataka,Medium,Fair,Yes,Yes,Excellent,4,2,Mixed,2014,2000,Clay or Tile,Vinyl,Metal,None,583,Good,Good,Poured Concrete,Fair,Good,ALQ,ALQ,Excellent,No,Standard,Functional,Good,1,No,Paved,Gravel,Regular,Inside,Severe,11584,Single-family,Ranch,7,Yes,3,2,1,1,1,1
560,8123660,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Low,Fair,No,Low,1,5,Good,Low,Non-Compliant,High,1974,1,3,1,0,973,222,179,67,3,13,0.16353139399634314,Non-Compliant,Mumbai,Delhi,Strong,Fair,Yes,No,Good,3,1,Residential,2020,2020,Slate,Wood,Wood,None,437,Excellent,Good,Slab,Fair,Average,ALQ,ALQ,Fair,No,Standard,Typical,Good,1,No,Paved,Gravel,Regular,Corner,Moderate,10530,Townhouse,Two-story,4,Yes,4,2,3,4,1,1
561,6942133,Bandra,Adjacent to Metro,Tanker-dependent,Flood-prone,Sobha,High,Good,No,Low,3,4,Good,Medium,Compliant,High,2928,2,4,1,0,670,134,268,265,2,25,0.4245082590870105,Compliant,Bangalore,Delhi,Medium,Poor,Yes,No,Excellent,3,4,Mixed,2016,2014,Asphalt Shingles,Metal,Vinyl,Stone,234,Fair,Good,Slab,Excellent,Good,ALQ,ALQ,Excellent,No,Upgraded,Typical,Fair,2,No,Paved,Gravel,Regular,Corner,Gentle,12925,Single-family,Ranch,6,No,2,1,3,2,3,3
562,7839920,Koramangala,2 km from Metro,24/7,Flood-prone,Local Builder,Medium,Good,No,Low,4,3,Good,Medium,Compliant,Low,1400,3,4,2,0,750,36,302,839,4,17,0.31559304144536915,Compliant,Delhi,Karnataka,Weak,Fair,Yes,Yes,Fair,3,3,Mixed,2011,2023,Clay or Tile,Vinyl,Wood,Brick,950,Good,Excellent,Poured Concrete,Excellent,Good,ALQ,GLQ,Good,Yes,Upgraded,Typical,Fair,2,No,Gravel,Gravel,Regular,Cul-de-sac,Severe,13164,Townhouse,Two-story,6,Yes,4,4,3,4,2,3
563,10574255,Koramangala,Adjacent to Metro,24/7,Not Flood-prone,Tata,High,Excellent,Yes,Low,4,3,Good,Medium,Non-Compliant,High,1358,2,2,2,0,123,177,483,1560,3,24,0.2623850789695181,Compliant,Mumbai,Delhi,Weak,Poor,Yes,No,Fair,4,2,Mixed,2008,2019,Asphalt Shingles,Vinyl,Metal,None,628,Excellent,Excellent,Poured Concrete,Good,Good,BLQ,BLQ,Fair,Yes,Upgraded,Typical,Excellent,1,No,Paved,Gravel,Regular,Corner,Severe,8397,Townhouse,Ranch,7,No,4,2,4,2,1,2
564,8698756,Bandra,1 km from Metro,24/7,Not Flood-prone,Sobha,Low,Fair,Yes,Medium,3,4,Poor,Medium,Non-Compliant,Low,1792,2,4,1,1,456,337,312,990,1,12,0.2626180959926896,Non-Compliant,Chennai,Delhi,Weak,Fair,Yes,Yes,Excellent,2,2,Commercial,2009,2014,Clay or Tile,Metal,Wood,Brick,860,Excellent,Good,Poured Concrete,Good,Good,GLQ,ALQ,Excellent,Yes,Upgraded,Typical,Good,2,No,Gravel,Gravel,Irregular,Inside,Severe,9466,Townhouse,Two-story,2,No,3,2,3,1,2,3
565,7634516,Gurgaon,2 km from Metro,24/7,Not Flood-prone,DLF,Medium,Excellent,Yes,Low,3,5,Fair,Low,Compliant,Low,1373,3,2,2,0,223,307,342,1731,2,17,0.273341666728348,Non-Compliant,Chennai,Delhi,Strong,Poor,Yes,No,Fair,3,2,Commercial,2003,2008,Clay or Tile,Metal,Wood,Brick,343,Excellent,Fair,Slab,Excellent,Average,BLQ,GLQ,Fair,No,Standard,Typical,Good,1,No,Gravel,Gravel,Regular,Inside,Moderate,14348,Single-family,Two-story,9,No,1,3,2,2,3,4
566,9491387,Koramangala,2 km from Metro,24/7,Not Flood-prone,Tata,High,Fair,No,Medium,4,4,Poor,Medium,Non-Compliant,Medium,2741,1,3,3,1,444,10,120,800,2,18,0.3186714050874822,Compliant,Chennai,Delhi,Strong,Fair,No,No,Excellent,4,1,Commercial,2001,2002,Asphalt Shingles,Vinyl,Metal,None,996,Fair,Excellent,Slab,Excellent,Poor,GLQ,BLQ,Fair,No,Upgraded,Typical,Good,1,Yes,Paved,Gravel,Irregular,Corner,Moderate,6257,Townhouse,Ranch,3,Yes,1,4,3,1,3,3
567,6330657,Koramangala,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,Medium,Fair,No,Low,4,2,Good,High,Compliant,Medium,2078,3,4,1,0,937,456,449,1869,2,15,0.1953440519519556,Non-Compliant,Mumbai,Maharashtra,Medium,Poor,Yes,No,Good,1,2,Mixed,2013,2014,Clay or Tile,Vinyl,Metal,Stone,501,Good,Good,Slab,Good,Good,ALQ,ALQ,Excellent,Yes,Standard,Functional,Good,2,No,Paved,Paved,Irregular,Inside,Gentle,13519,Townhouse,Ranch,7,No,4,4,2,3,1,2
568,9951537,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Fair,Yes,High,4,4,Poor,Low,Compliant,Low,1669,3,2,3,0,556,475,210,1242,3,18,0.34771238420625156,Compliant,Delhi,Delhi,Strong,Good,No,Yes,Excellent,3,4,Mixed,2021,2008,Slate,Wood,Wood,None,730,Excellent,Fair,Crawl Space,Good,Good,ALQ,GLQ,Good,No,Standard,Functional,Excellent,2,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Severe,14014,Townhouse,Ranch,7,Yes,1,3,1,4,3,1
569,8039934,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,DLF,High,Excellent,No,Low,2,4,Fair,High,Compliant,Low,1772,1,2,3,1,783,118,393,1564,4,22,0.41822988668058536,Compliant,Delhi,Delhi,Weak,Good,No,Yes,Excellent,2,2,Commercial,2012,2015,Slate,Vinyl,Vinyl,None,934,Good,Excellent,Poured Concrete,Good,Good,BLQ,GLQ,Good,Yes,Standard,Functional,Fair,2,Yes,Paved,Gravel,Regular,Cul-de-sac,Severe,7036,Townhouse,Two-story,8,No,2,2,1,3,4,2
570,12672087,Bandra,1 km from Metro,24/7,Flood-prone,Tata,High,Good,No,Low,1,4,Good,Low,Compliant,Medium,1369,3,3,1,1,839,427,455,142,4,14,0.26493258148649435,Compliant,Bangalore,Maharashtra,Medium,Poor,No,No,Good,4,4,Commercial,2020,2012,Slate,Metal,Metal,Stone,295,Fair,Good,Poured Concrete,Good,Good,ALQ,BLQ,Good,No,Upgraded,Typical,Excellent,1,Yes,Gravel,Paved,Regular,Inside,Moderate,7367,Townhouse,Two-story,3,No,2,3,4,3,3,3
571,10296633,Anna Nagar,1 km from Metro,24/7,Flood-prone,DLF,Low,Excellent,Yes,Medium,3,3,Fair,High,Compliant,High,2260,2,5,1,1,978,473,151,1329,1,28,0.12180162333110203,Compliant,Bangalore,Maharashtra,Weak,Good,No,Yes,Fair,2,3,Residential,2021,2008,Asphalt Shingles,Vinyl,Metal,Brick,294,Fair,Fair,Crawl Space,Fair,Average,ALQ,ALQ,Fair,Yes,Standard,Functional,Good,1,Yes,Paved,Paved,Irregular,Corner,Moderate,7162,Single-family,Two-story,3,No,3,4,2,2,1,2
572,13824736,Anna Nagar,2 km from Metro,24/7,Flood-prone,Tata,Low,Fair,No,Medium,3,2,Poor,Low,Compliant,Medium,1683,3,3,1,1,791,76,164,480,1,21,0.16788387343560024,Compliant,Chennai,Maharashtra,Strong,Good,No,No,Good,1,3,Mixed,2005,2015,Asphalt Shingles,Vinyl,Wood,Stone,153,Excellent,Fair,Crawl Space,Excellent,Poor,BLQ,ALQ,Excellent,Yes,Upgraded,Typical,Fair,2,Yes,Gravel,Paved,Regular,Cul-de-sac,Severe,7379,Townhouse,Ranch,3,No,2,1,4,4,3,2
573,11966002,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Tata,High,Good,No,Low,4,4,Good,Low,Compliant,High,1165,2,2,3,0,662,47,286,37,2,19,0.45712732207480067,Compliant,Chennai,Maharashtra,Weak,Fair,Yes,No,Good,1,1,Residential,2013,2011,Asphalt Shingles,Wood,Metal,Brick,963,Good,Fair,Slab,Excellent,Good,GLQ,BLQ,Fair,Yes,Upgraded,Functional,Fair,2,No,Paved,Gravel,Irregular,Cul-de-sac,Severe,12804,Single-family,Two-story,9,No,3,3,4,4,2,2
574,11623168,Gurgaon,Adjacent to Metro,24/7,Flood-prone,Tata,High,Good,No,High,4,2,Good,High,Non-Compliant,Medium,1819,1,4,3,1,8,396,256,1105,4,28,0.275512583994004,Non-Compliant,Mumbai,Karnataka,Strong,Poor,Yes,No,Good,3,2,Residential,2012,2007,Clay or Tile,Wood,Wood,Stone,12,Excellent,Fair,Crawl Space,Excellent,Average,GLQ,BLQ,Good,Yes,Standard,Functional,Fair,2,No,Gravel,Paved,Regular,Inside,Severe,9207,Single-family,Ranch,3,No,2,3,2,4,3,4
575,6389524,Koramangala,Adjacent to Metro,24/7,Flood-prone,DLF,Low,Good,No,Medium,3,2,Poor,Medium,Non-Compliant,High,2958,3,3,2,1,487,351,198,623,2,15,0.2181945492574533,Non-Compliant,Chennai,Karnataka,Weak,Fair,No,Yes,Excellent,3,1,Mixed,2021,2013,Clay or Tile,Wood,Metal,Stone,823,Good,Good,Poured Concrete,Good,Good,ALQ,GLQ,Good,No,Standard,Functional,Good,1,Yes,Gravel,Paved,Irregular,Corner,Severe,6961,Townhouse,Ranch,9,Yes,2,2,3,2,3,4
576,12463843,Gurgaon,2 km from Metro,24/7,Not Flood-prone,Tata,High,Excellent,No,Low,3,2,Good,Medium,Compliant,Low,1405,3,4,3,1,652,338,123,299,1,11,0.25156959200186396,Compliant,Bangalore,Delhi,Weak,Poor,No,Yes,Fair,2,1,Commercial,2018,2015,Clay or Tile,Vinyl,Wood,Stone,797,Excellent,Good,Poured Concrete,Excellent,Good,GLQ,ALQ,Excellent,No,Standard,Typical,Excellent,1,No,Paved,Paved,Irregular,Cul-de-sac,Gentle,14865,Single-family,Two-story,1,No,3,1,3,3,3,1
577,12392404,Anna Nagar,1 km from Metro,24/7,Not Flood-prone,Tata,Medium,Fair,Yes,High,4,4,Good,High,Non-Compliant,Medium,2120,3,5,1,1,156,294,483,1429,3,21,0.3139463612377217,Compliant,Delhi,Maharashtra,Medium,Good,No,No,Good,1,3,Residential,2021,2006,Asphalt Shingles,Vinyl,Metal,None,722,Fair,Good,Slab,Fair,Average,BLQ,ALQ,Good,Yes,Standard,Typical,Good,1,No,Gravel,Paved,Regular,Corner,Severe,5839,Single-family,Two-story,1,Yes,2,4,4,4,4,3
578,13058372,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,Local Builder,High,Good,Yes,Medium,4,3,Fair,Medium,Compliant,High,2414,1,2,1,1,19,402,219,1279,1,24,0.15383220631947012,Compliant,Chennai,Maharashtra,Strong,Good,Yes,Yes,Excellent,4,1,Residential,2003,2000,Clay or Tile,Vinyl,Wood,Stone,158,Excellent,Fair,Poured Concrete,Fair,Good,BLQ,ALQ,Good,Yes,Upgraded,Typical,Fair,2,No,Gravel,Gravel,Regular,Cul-de-sac,Gentle,7428,Single-family,Two-story,3,No,3,3,3,2,4,4
579,12697196,Gurgaon,2 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,Low,Excellent,No,Low,1,3,Poor,High,Non-Compliant,High,1454,1,3,2,0,617,77,307,1983,3,18,0.17980818572579602,Non-Compliant,Bangalore,Maharashtra,Weak,Good,No,Yes,Excellent,2,1,Mixed,2008,2014,Clay or Tile,Metal,Metal,Brick,98,Good,Excellent,Slab,Good,Good,GLQ,ALQ,Excellent,No,Upgraded,Functional,Good,1,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Gentle,6790,Single-family,Ranch,1,Yes,1,1,3,1,2,3
580,8322518,Anna Nagar,2 km from Metro,24/7,Flood-prone,Local Builder,Low,Excellent,Yes,High,1,4,Fair,Low,Compliant,Low,1504,3,2,3,0,186,358,168,376,1,20,0.4859322437597685,Compliant,Delhi,Karnataka,Weak,Poor,No,No,Excellent,1,3,Commercial,2023,2014,Slate,Metal,Vinyl,Brick,394,Excellent,Good,Slab,Good,Good,ALQ,BLQ,Fair,No,Standard,Functional,Good,1,No,Paved,Paved,Regular,Inside,Moderate,10445,Single-family,Two-story,9,Yes,2,1,2,1,2,3
581,8518550,Koramangala,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Local Builder,High,Good,Yes,Low,4,4,Fair,High,Compliant,Medium,1126,2,2,2,0,89,419,129,651,2,28,0.25164372678391167,Non-Compliant,Chennai,Delhi,Weak,Good,No,No,Fair,2,2,Commercial,2013,2020,Clay or Tile,Wood,Wood,None,546,Fair,Fair,Slab,Fair,Poor,BLQ,GLQ,Good,No,Standard,Typical,Good,2,No,Paved,Gravel,Irregular,Corner,Gentle,5386,Single-family,Ranch,7,Yes,4,3,3,2,3,1
582,14749767,Bandra,2 km from Metro,24/7,Flood-prone,Local Builder,High,Fair,No,Medium,4,2,Poor,Low,Non-Compliant,Medium,2726,1,5,3,0,142,67,347,1602,4,27,0.364192702644487,Non-Compliant,Mumbai,Maharashtra,Weak,Poor,Yes,Yes,Good,1,2,Mixed,2006,2023,Slate,Vinyl,Vinyl,Stone,370,Fair,Good,Crawl Space,Excellent,Poor,ALQ,ALQ,Fair,Yes,Upgraded,Functional,Good,2,Yes,Gravel,Gravel,Irregular,Corner,Severe,6059,Townhouse,Ranch,8,Yes,3,1,2,2,2,1
583,14608459,Bandra,2 km from Metro,Tanker-dependent,Not Flood-prone,DLF,Low,Excellent,No,Medium,4,2,Good,Low,Non-Compliant,High,2347,3,2,3,0,472,468,283,531,1,16,0.30052688521858484,Non-Compliant,Bangalore,Tamil Nadu,Weak,Fair,No,Yes,Good,2,2,Residential,2002,2020,Asphalt Shingles,Metal,Wood,Stone,871,Excellent,Good,Poured Concrete,Good,Good,BLQ,ALQ,Fair,Yes,Standard,Typical,Excellent,1,No,Paved,Gravel,Irregular,Inside,Gentle,7423,Townhouse,Ranch,7,Yes,3,2,3,1,4,1
584,13020660,Gurgaon,Adjacent to Metro,Tanker-dependent,Flood-prone,Local Builder,Medium,Fair,No,High,2,3,Good,Low,Compliant,Medium,2334,2,2,3,0,665,50,169,394,2,18,0.2191851263708498,Compliant,Delhi,Delhi,Weak,Poor,Yes,No,Fair,1,3,Commercial,2022,2008,Clay or Tile,Wood,Metal,None,130,Excellent,Fair,Crawl Space,Good,Average,BLQ,BLQ,Good,No,Standard,Typical,Good,1,Yes,Paved,Paved,Irregular,Cul-de-sac,Severe,11788,Single-family,Ranch,1,No,2,3,1,1,3,2
585,14894136,Koramangala,Adjacent to Metro,24/7,Not Flood-prone,DLF,Low,Good,No,Low,3,5,Fair,High,Non-Compliant,Medium,2253,3,3,3,0,366,64,277,614,1,21,0.2677764369436445,Non-Compliant,Chennai,Karnataka,Medium,Poor,No,Yes,Fair,3,1,Residential,2012,2002,Clay or Tile,Metal,Vinyl,Stone,971,Good,Good,Slab,Excellent,Average,GLQ,GLQ,Fair,No,Upgraded,Functional,Excellent,2,Yes,Paved,Paved,Irregular,Inside,Severe,10400,Townhouse,Two-story,4,No,3,4,1,1,2,1
586,13487459,Anna Nagar,2 km from Metro,24/7,Flood-prone,Sobha,High,Excellent,Yes,Medium,2,3,Fair,High,Compliant,High,1396,2,3,2,0,458,354,302,12,2,20,0.1679306818294889,Compliant,Delhi,Tamil Nadu,Weak,Good,Yes,No,Good,2,2,Commercial,2001,2014,Clay or Tile,Vinyl,Wood,Brick,425,Excellent,Good,Crawl Space,Good,Poor,ALQ,ALQ,Good,Yes,Standard,Typical,Excellent,1,Yes,Paved,Gravel,Irregular,Corner,Moderate,12887,Single-family,Ranch,3,No,3,4,2,2,2,2
587,7973227,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Excellent,Yes,Medium,1,4,Good,Low,Compliant,High,1714,3,2,1,0,747,470,372,1081,4,17,0.42220055113063193,Non-Compliant,Chennai,Tamil Nadu,Weak,Poor,Yes,No,Excellent,2,3,Residential,2008,2016,Clay or Tile,Wood,Vinyl,Stone,777,Fair,Good,Slab,Good,Good,ALQ,GLQ,Good,Yes,Standard,Functional,Excellent,2,No,Gravel,Paved,Irregular,Inside,Moderate,11324,Townhouse,Ranch,1,No,3,1,4,1,2,2
588,11163574,Koramangala,2 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Good,Yes,Low,1,2,Good,Medium,Non-Compliant,Medium,1418,3,3,3,1,64,278,221,1243,2,14,0.3451545029827943,Non-Compliant,Delhi,Tamil Nadu,Weak,Poor,No,Yes,Fair,2,1,Residential,2004,2005,Clay or Tile,Metal,Vinyl,Stone,352,Fair,Good,Crawl Space,Fair,Average,GLQ,GLQ,Excellent,Yes,Standard,Functional,Fair,2,Yes,Paved,Paved,Regular,Cul-de-sac,Gentle,5735,Townhouse,Two-story,6,Yes,4,1,1,2,2,2
589,12592790,Gurgaon,Adjacent to Metro,24/7,Not Flood-prone,Tata,Low,Fair,No,Low,4,4,Poor,Medium,Compliant,High,2855,1,2,2,0,619,288,266,278,2,24,0.45343920078937516,Compliant,Chennai,Karnataka,Weak,Fair,No,Yes,Excellent,4,2,Residential,2015,2019,Slate,Wood,Wood,Brick,324,Fair,Fair,Crawl Space,Excellent,Good,BLQ,GLQ,Excellent,Yes,Standard,Functional,Fair,1,No,Paved,Gravel,Irregular,Corner,Gentle,9357,Townhouse,Two-story,9,Yes,2,3,2,4,2,2
590,7947657,Anna Nagar,1 km from Metro,24/7,Flood-prone,Sobha,High,Fair,No,High,1,5,Good,High,Non-Compliant,Medium,2881,1,4,2,1,49,8,347,658,2,19,0.3149466530216465,Non-Compliant,Mumbai,Maharashtra,Medium,Fair,Yes,No,Excellent,3,1,Residential,2018,2014,Asphalt Shingles,Metal,Vinyl,Stone,490,Fair,Fair,Crawl Space,Excellent,Poor,BLQ,GLQ,Good,No,Standard,Functional,Fair,2,Yes,Paved,Paved,Irregular,Corner,Gentle,7748,Single-family,Ranch,5,Yes,3,3,1,2,4,3
591,13746018,Bandra,1 km from Metro,24/7,Not Flood-prone,Local Builder,Low,Excellent,Yes,High,2,3,Good,Medium,Compliant,Low,1791,1,4,1,1,425,187,383,1321,1,15,0.3948580484441384,Non-Compliant,Bangalore,Karnataka,Medium,Poor,No,Yes,Good,4,3,Residential,2014,2011,Slate,Vinyl,Vinyl,Brick,919,Excellent,Excellent,Slab,Good,Average,BLQ,BLQ,Excellent,No,Standard,Typical,Excellent,1,No,Paved,Paved,Regular,Cul-de-sac,Moderate,9674,Single-family,Two-story,2,No,1,1,4,4,4,4
592,13365895,Anna Nagar,1 km from Metro,24/7,Flood-prone,Sobha,High,Fair,No,Medium,2,3,Good,Low,Non-Compliant,Medium,2412,1,2,1,0,681,180,118,1081,1,21,0.3418982795373547,Non-Compliant,Delhi,Maharashtra,Weak,Fair,Yes,No,Fair,3,3,Mixed,2000,2007,Asphalt Shingles,Metal,Wood,Brick,557,Excellent,Excellent,Crawl Space,Fair,Poor,BLQ,GLQ,Fair,No,Standard,Typical,Excellent,1,No,Gravel,Paved,Regular,Cul-de-sac,Moderate,9756,Single-family,Ranch,8,Yes,1,1,3,3,1,1
593,14513063,Anna Nagar,Adjacent to Metro,24/7,Flood-prone,Sobha,Low,Excellent,Yes,High,2,5,Good,High,Non-Compliant,Medium,2729,2,2,1,1,218,159,307,1989,4,28,0.3931896258220553,Compliant,Chennai,Delhi,Weak,Fair,No,No,Good,2,4,Mixed,2022,2005,Asphalt Shingles,Wood,Wood,Brick,590,Fair,Good,Poured Concrete,Excellent,Poor,GLQ,BLQ,Good,No,Standard,Functional,Fair,1,Yes,Paved,Paved,Regular,Inside,Moderate,13981,Townhouse,Ranch,1,No,4,2,3,2,2,3
